Claim_ID,Food_ID,Receiver_ID,Status,Timestamp,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type,Name_x,Type_x,Address,City_x,Contact_x,Name_y,Type_y,City_y,Contact_y
368,788,682,pending,2025-03-16 11:59:00,fish,26,2025-03-30,34,grocery store,north garybury,vegan,dinner,"cooper, smith and king",grocery store,"439 barnes courts apt. 349
south gregory, mo 73315",north garybury,+1-812-193-0704x61726,paige lewis,shelter,karenfort,(150)608-5231x697
369,84,105,completed,2025-03-10 02:34:00,rice,25,2025-03-23,967,grocery store,coleburgh,vegan,snacks,miller inc,grocery store,"97290 stephanie mountains apt. 247
lindseyburgh, wy 63235",coleburgh,+1-926-386-9945x8729,trevor wilson,ngo,north pamela,001-651-719-1403x4050
370,330,38,cancelled,2025-03-14 17:07:00,rice,49,2025-03-19,407,restaurant,north charlesside,vegan,snacks,douglas and sons,restaurant,"6331 kathleen hill apt. 153
johntown, nd 42493",north charlesside,(883)611-4618x987,alexander mullins,charity,josephview,(248)481-7680
371,677,658,pending,2025-03-20 03:44:00,dairy,43,2025-03-16,672,catering service,north mariahchester,vegan,breakfast,"ferguson, henderson and watson",catering service,"89711 cassandra overpass
williamchester, az 28267",north mariahchester,351-379-8297x4923,frank olson,shelter,south anthonyside,001-996-747-5678x5051
372,804,2,cancelled,2025-03-03 09:19:00,fruits,47,2025-03-27,16,catering service,west vanessafort,vegan,breakfast,brown and sons,catering service,"1745 chan ridges
ginaville, ok 07163",west vanessafort,018-471-0550x16593,laurie ramos,individual,lewisburgh,761.042.1570
373,866,420,pending,2025-03-19 10:49:00,fish,7,2025-03-29,169,grocery store,lindseyland,vegetarian,dinner,hines-green,grocery store,"121 monica loaf
charlesshire, mo 59196",lindseyland,(054)626-5986x842,susan green,charity,josephborough,+1-716-778-7428x09975
374,72,696,pending,2025-03-10 14:14:00,dairy,11,2025-03-24,293,catering service,joneshaven,vegan,dinner,ibarra and sons,catering service,"unit 2034 box 3584
dpo ae 66830",joneshaven,855-385-3050x223,kellie hart,charity,changview,+1-235-589-9126x33112
375,342,908,completed,2025-03-14 02:51:00,vegetables,5,2025-03-27,766,catering service,jonathanmouth,vegetarian,lunch,parker group,catering service,"017 david crossing suite 956
south debraview, mo 17664",jonathanmouth,197.775.7862x84876,abigail crawford,ngo,lake shawn,(010)152-8668
376,981,990,pending,2025-03-15 21:23:00,dairy,47,2025-03-18,999,grocery store,stevenchester,vegan,breakfast,moody ltd,grocery store,"17580 ernest hills
lake michaelmouth, or 56416",stevenchester,637.300.3664x4880,patricia hardy,shelter,thomasport,076.687.3532x03467
377,901,190,pending,2025-03-08 05:43:00,vegetables,38,2025-03-26,183,grocery store,south anne,vegetarian,dinner,elliott-stephens,grocery store,"240 brian circle apt. 335
morrowfurt, ks 49845",south anne,(416)071-3611x991,maria jackson,charity,north shelby,016.041.6963x060
378,765,904,completed,2025-03-08 13:50:00,soup,1,2025-03-28,161,supermarket,perezport,vegan,lunch,campbell llc,supermarket,"8423 karen trace apt. 648
johnland, ia 21810",perezport,001-211-446-3315x74760,amanda kline,shelter,east travis,001-265-376-3204x275
379,271,249,cancelled,2025-03-14 23:15:00,rice,22,2025-03-17,254,restaurant,reidland,vegan,breakfast,huber group,restaurant,"36361 roger trail apt. 099
ashleybury, md 98039",reidland,001-841-494-8011x4394,zachary lewis,charity,lake kelli,0318694632
380,217,855,pending,2025-03-11 18:33:00,soup,42,2025-03-23,290,supermarket,bradleyport,vegetarian,lunch,"webb, phillips and garcia",supermarket,"09931 snyder station apt. 218
ritterborough, il 82418",bradleyport,001-401-943-3400,robert abbott,ngo,collierburgh,+1-114-532-8181x037
381,926,96,cancelled,2025-03-09 09:09:00,rice,41,2025-03-16,240,catering service,andreaborough,vegetarian,snacks,marshall ltd,catering service,"30050 christine square apt. 097
kingfort, ks 26841",andreaborough,+1-314-339-0357x53136,michael walls,individual,carterside,650-930-7741
382,782,804,cancelled,2025-03-20 05:46:00,rice,49,2025-03-28,566,catering service,new rachel,non-vegetarian,snacks,cole-stein,catering service,"782 flynn plaza
north francesburgh, ky 21221",new rachel,(322)115-7175x12748,elizabeth cochran,ngo,theresabury,7711350025
383,920,673,completed,2025-03-09 10:55:00,soup,2,2025-03-19,691,restaurant,youngchester,vegetarian,snacks,"obrien, king and robinson",restaurant,"560 diane place
north carla, sc 62821",youngchester,+1-513-264-8229x419,shelly castillo,charity,chenview,001-984-641-2359x15247
384,389,843,completed,2025-03-05 23:56:00,vegetables,30,2025-03-18,707,supermarket,laurietown,non-vegetarian,snacks,"peterson, lee and moore",supermarket,"439 dana vista
north tracyton, tn 34903",laurietown,710-623-8778x66342,glenn anthony,charity,halltown,502-960-7549
385,594,494,pending,2025-03-03 21:27:00,chicken,35,2025-03-28,140,restaurant,watsonstad,non-vegetarian,breakfast,zhang llc,restaurant,"6343 sanders park suite 844
port brendaton, fl 49650",watsonstad,001-943-679-8869x4358,timothy chavez,individual,brooksmouth,(939)046-4362x26066
386,979,553,cancelled,2025-03-04 09:36:00,pasta,43,2025-03-16,584,supermarket,moralesside,vegetarian,lunch,sanders-hale,supermarket,"41546 frank islands
lake reginaldberg, ar 06319",moralesside,+1-625-938-4941x95891,scott proctor,shelter,adamland,(998)282-2315x7499
387,94,547,cancelled,2025-03-19 21:23:00,rice,35,2025-03-16,722,restaurant,linchester,vegetarian,lunch,young-luna,restaurant,"42661 harris motorway apt. 610
garrettville, oh 22338",linchester,001-367-389-8038x71593,james kennedy,charity,south donaldshire,543.901.8742x48816
388,16,418,completed,2025-03-05 01:43:00,dairy,6,2025-03-26,862,grocery store,east tammy,vegan,snacks,obrien-carr,grocery store,"7915 jacob tunnel suite 241
new lisaport, hi 08755",east tammy,096.381.4881x4011,miss mary turner,charity,north holly,899-330-2450
389,151,965,cancelled,2025-03-04 19:08:00,chicken,19,2025-03-23,902,supermarket,port robertport,vegetarian,dinner,parsons ltd,supermarket,"13271 michael way apt. 244
south jennifer, ak 74009",port robertport,445-558-2787x92329,ashley silva,ngo,port thomas,(553)048-3123x8350
390,398,414,completed,2025-03-10 18:36:00,dairy,27,2025-03-20,802,catering service,north katherineshire,non-vegetarian,snacks,williams inc,catering service,"269 isaiah point suite 901
lake shaneville, ks 49945",north katherineshire,(134)266-7104x2168,dr. matthew hughes dds,ngo,christopherchester,+1-126-714-2290x91321
391,807,950,completed,2025-03-04 20:52:00,salad,35,2025-03-19,474,catering service,south nicole,vegetarian,dinner,gonzalez inc,catering service,"0269 sanchez fields
alexanderfurt, al 45894",south nicole,679-305-8392,caitlin bennett,ngo,delacruzborough,(351)050-3132x9588
392,116,600,completed,2025-03-08 21:48:00,soup,32,2025-03-23,570,supermarket,lake vanessa,vegetarian,lunch,"jones, calderon and finley",supermarket,"213 rodriguez club apt. 768
murphyhaven, nd 27372",lake vanessa,001-277-343-9322x828,bruce alexander,individual,new tammyhaven,376.501.2938
393,390,684,pending,2025-03-21 00:15:00,soup,19,2025-03-27,264,catering service,new richard,non-vegetarian,lunch,holland and sons,catering service,"430 tyler view apt. 166
south katherine, tx 04269",new richard,184-401-2586x9344,kiara martinez,individual,ellisborough,829-939-8804
394,211,697,pending,2025-03-05 16:12:00,chicken,37,2025-03-22,242,restaurant,michaelport,vegetarian,snacks,aguilar-frederick,restaurant,"6353 chad circles
brewerland, nm 53897",michaelport,+1-057-752-7548,laura leach,charity,davidtown,5465940771
395,681,785,cancelled,2025-03-16 12:18:00,bread,28,2025-03-27,616,restaurant,clarkberg,non-vegetarian,breakfast,moore-flowers,restaurant,"57451 davis port apt. 531
east john, ct 19104",clarkberg,(256)326-8681x6129,melissa lee,charity,brownport,(833)194-0479x719
396,50,436,completed,2025-03-16 23:56:00,salad,28,2025-03-23,514,supermarket,maxwellburgh,vegetarian,dinner,roy-hancock,supermarket,"203 dawn ridge
loganshire, sc 01665",maxwellburgh,(186)046-9157,jacqueline turner,ngo,robertsport,937.841.8251
397,45,435,pending,2025-03-04 14:58:00,fish,17,2025-03-24,874,catering service,priceland,non-vegetarian,lunch,long-alexander,catering service,"4601 samuel ranch suite 442
new ronald, sc 13631",priceland,328-638-0829x010,whitney evans,shelter,martinezside,001-355-911-9659
398,548,459,pending,2025-03-06 17:22:00,fish,26,2025-03-19,714,catering service,north william,vegan,snacks,ramos group,catering service,"2242 olivia grove
haileymouth, nh 71518",north william,727-987-0431x177,brandon riley,ngo,powerston,742-364-6134
399,947,241,pending,2025-03-06 19:27:00,bread,29,2025-03-19,176,restaurant,east john,vegetarian,breakfast,allen-mccullough,restaurant,"3715 white gardens apt. 568
south sarah, ak 76176",east john,8921994982,elizabeth dunn,charity,wilsonfurt,(069)221-0114
400,373,613,completed,2025-03-15 12:26:00,rice,39,2025-03-21,252,grocery store,phillipsfort,non-vegetarian,lunch,blair llc,grocery store,"084 alejandro ports apt. 820
sarahton, la 54906",phillipsfort,(213)522-3298x866,renee campbell,shelter,north tiffanyfort,199.375.0653x151
401,174,595,pending,2025-03-11 00:28:00,chicken,23,2025-03-22,903,catering service,lake kari,vegan,breakfast,"galloway, hall and oconnell",catering service,"08907 paige canyon suite 640
west michaelborough, ri 85483",lake kari,(558)699-9188x092,courtney whitney,individual,west mariashire,001-528-446-7897
402,379,872,pending,2025-03-08 00:59:00,rice,14,2025-03-18,312,restaurant,north ianbury,vegetarian,lunch,garcia-hunter,restaurant,"019 amy station
south daniel, md 51890",north ianbury,150-729-4411,lori peters,individual,annaborough,270.652.6057x691
403,141,693,pending,2025-03-02 08:42:00,dairy,33,2025-03-29,702,supermarket,lake mistyton,non-vegetarian,lunch,moreno-melton,supermarket,"88171 teresa station
new shane, ut 53712",lake mistyton,001-098-297-7862x776,carl brewer,individual,nelsonbury,846-764-5157x7104
404,475,63,cancelled,2025-03-12 23:03:00,pasta,13,2025-03-26,357,supermarket,donnaborough,vegetarian,dinner,carey plc,supermarket,"77230 nicole row suite 887
east joshua, ks 15916",donnaborough,001-734-038-0600x959,david turner,charity,east william,4456052297
405,548,858,completed,2025-03-18 02:49:00,fish,26,2025-03-19,714,catering service,north william,vegan,snacks,ramos group,catering service,"2242 olivia grove
haileymouth, nh 71518",north william,727-987-0431x177,ashley harris,individual,lake stephenchester,001-680-582-4607x74285
406,606,833,pending,2025-03-05 08:16:00,pasta,36,2025-03-22,932,supermarket,new ginaborough,vegetarian,dinner,"jones, allison and ellison",supermarket,"95536 hunt harbor apt. 227
north alexisbury, ar 45373",new ginaborough,(692)324-3942x4267,kelly pierce,shelter,west josephland,370.467.1150x479
407,722,935,pending,2025-03-12 18:28:00,soup,43,2025-03-26,306,catering service,north keith,vegetarian,dinner,"evans, wright and mitchell",catering service,"73725 anthony way apt. 971
west pamela, oh 61366",north keith,001-726-568-9224,john harris,ngo,riverafort,+1-827-545-0294x5697
408,730,390,pending,2025-03-08 08:56:00,soup,15,2025-03-19,372,restaurant,lewisberg,vegan,lunch,elliott-jones,restaurant,"unit 8546 box 6518
dpo ae 36672",lewisberg,690.272.6499,victor crawford,ngo,new brandonton,+1-389-087-5252x62752
409,995,159,cancelled,2025-03-08 21:36:00,rice,37,2025-03-23,868,grocery store,rodriguezview,vegan,snacks,"west, martinez and warren",grocery store,"185 bruce mission
janeburgh, mi 52383",rodriguezview,(042)376-1212x66871,angela cortez,ngo,lisaton,+1-685-216-4851x71780
410,114,974,cancelled,2025-03-01 15:29:00,vegetables,28,2025-03-27,906,supermarket,west kevin,vegan,breakfast,wright llc,supermarket,"psc 1473, box 2158
apo ae 95836",west kevin,001-515-383-6029x214,mark miller,ngo,north joshua,011.361.1154x694
411,525,406,pending,2025-03-18 16:53:00,soup,30,2025-03-16,717,catering service,pamelaberg,vegetarian,lunch,shepherd and sons,catering service,"533 peters locks suite 995
west mindyhaven, ms 87079",pamelaberg,+1-508-027-9784,ashley martinez,ngo,lake crystal,151-521-2736
412,981,220,cancelled,2025-03-03 11:44:00,dairy,47,2025-03-18,999,grocery store,stevenchester,vegan,breakfast,moody ltd,grocery store,"17580 ernest hills
lake michaelmouth, or 56416",stevenchester,637.300.3664x4880,cassandra mendoza,ngo,dantown,2612673922
413,88,791,completed,2025-03-10 20:51:00,vegetables,22,2025-03-21,491,supermarket,samanthabury,non-vegetarian,dinner,wilkerson-woods,supermarket,"51520 deborah views apt. 001
moranbury, vt 92348",samanthabury,3597678978,david kennedy,charity,port caleb,001-061-612-9715x40982
414,826,544,cancelled,2025-03-08 19:31:00,bread,39,2025-03-17,50,catering service,west danielborough,vegan,snacks,perez-williams,catering service,"956 joseph ford apt. 098
moorestad, la 74730",west danielborough,(305)890-2191x91055,matthew wright,ngo,port traci,001-782-074-4708
415,485,144,pending,2025-03-11 13:35:00,salad,50,2025-03-18,185,restaurant,shirleyland,vegan,lunch,"horn, johnson and moore",restaurant,"886 tammy mills
stevensshire, va 03285",shirleyland,596.993.2969x47891,jennifer nelson,individual,north paul,(613)802-7241x644
416,900,357,cancelled,2025-03-12 07:04:00,dairy,31,2025-03-29,732,supermarket,ginaview,non-vegetarian,breakfast,mendoza llc,supermarket,"07376 joe locks apt. 174
lake joseside, mo 10326",ginaview,636.763.0459x119,jacob orozco,individual,west jeffrey,787-834-8225
417,716,972,pending,2025-03-14 07:18:00,dairy,29,2025-03-21,237,supermarket,frederickside,vegetarian,snacks,"white, crawford and pearson",supermarket,"4785 felicia circle suite 239
north melissa, ky 96802",frederickside,958.016.7653x7393,patricia joseph,individual,lauraport,611-927-6696x43169
418,632,500,cancelled,2025-03-01 16:52:00,fruits,45,2025-03-25,850,grocery store,north stevenbury,vegan,breakfast,"cooper, osborn and clark",grocery store,"8962 robinson greens suite 631
pricechester, la 52710",north stevenbury,001-548-930-4392x6738,richard patterson,charity,huynhmouth,1091960030
419,221,869,pending,2025-03-11 09:41:00,bread,11,2025-03-19,211,restaurant,lake james,vegan,snacks,"anderson, patrick and scott",restaurant,"03198 washington ferry suite 086
south amberside, ga 92116",lake james,+1-886-931-4697,david mendoza,charity,north shawnastad,001-517-864-9061x969
420,257,977,cancelled,2025-03-11 04:00:00,chicken,41,2025-03-25,344,catering service,north nicholas,vegan,snacks,"mcmillan, gallegos and perry",catering service,"4963 decker loop apt. 710
west karen, mo 17141",north nicholas,247-797-3341x5155,pamela scott,charity,south paul,310-642-0442
421,572,173,pending,2025-03-08 14:48:00,bread,46,2025-03-22,212,supermarket,port markview,vegetarian,dinner,"dennis, parker and sanchez",supermarket,"456 nelson street
ericside, nh 82097",port markview,921-065-5873x078,jason moore,ngo,west courtneyport,913.468.5154x18139
422,534,849,completed,2025-03-12 10:29:00,vegetables,34,2025-03-30,223,restaurant,longland,non-vegetarian,dinner,hodges and sons,restaurant,"7970 robinson field
salinaschester, ct 85213",longland,504.107.9130,kyle johnson,shelter,ellisshire,001-887-766-6073
423,915,344,pending,2025-03-21 05:41:00,vegetables,35,2025-03-22,198,restaurant,port karen,non-vegetarian,snacks,bowman llc,restaurant,"70033 katie walk
south joshuaport, ny 57110",port karen,(890)877-4218x852,barbara velasquez,charity,priceborough,(669)247-4183
424,755,537,cancelled,2025-03-02 13:00:00,soup,4,2025-03-17,195,supermarket,justinhaven,vegetarian,dinner,williams-strong,supermarket,"712 johnson squares
johnburgh, in 34833",justinhaven,935.536.1144,earl eaton,shelter,port michaelport,0764237778
425,797,237,pending,2025-03-01 15:13:00,dairy,40,2025-03-27,467,catering service,phillipsfort,vegan,breakfast,"wilson, watkins and moore",catering service,"57044 fisher valley
parkerland, id 82897",phillipsfort,782.944.0904,cathy adams,shelter,west josephshire,269-061-4726
426,101,538,completed,2025-03-18 07:28:00,dairy,35,2025-03-23,538,restaurant,jasonmouth,non-vegetarian,dinner,beck inc,restaurant,"102 jackson plaza apt. 330
north meganborough, nc 67139",jasonmouth,963-484-4775x327,ronald norton,individual,carterton,+1-311-060-5846x0735
427,412,811,cancelled,2025-03-17 00:53:00,chicken,10,2025-03-28,999,grocery store,stevenchester,non-vegetarian,snacks,moody ltd,grocery store,"17580 ernest hills
lake michaelmouth, or 56416",stevenchester,637.300.3664x4880,scott schroeder,shelter,markfurt,001-229-042-2531x276
428,225,613,completed,2025-03-07 15:13:00,fish,26,2025-03-24,340,grocery store,murrayborough,vegan,dinner,"barry, powers and white",grocery store,"1145 justin light
richardside, ct 45760",murrayborough,(023)817-1166,renee campbell,shelter,north tiffanyfort,199.375.0653x151
429,528,299,pending,2025-03-14 18:15:00,chicken,6,2025-03-27,677,grocery store,williamsmouth,vegan,snacks,"gonzalez, dunn and oconnell",grocery store,"778 richard glen suite 654
cassandrafort, ca 25549",williamsmouth,+1-605-449-8141x1518,michael curtis,shelter,alexanderbury,+1-523-687-8881x66849
430,861,972,pending,2025-03-03 01:58:00,dairy,45,2025-03-26,937,restaurant,roachhaven,non-vegetarian,dinner,taylor group,restaurant,"14689 scott gateway
north curtis, ri 22825",roachhaven,(903)301-8467x005,patricia joseph,individual,lauraport,611-927-6696x43169
